bnumber	Description	Gene	Peptides.used.for.quantitation	Confidence.score	MW[Da]	Bnumber	Annotated functional COG groups (letter)	Annotated functional COG group (description)	Annotated functional COG class	GLC_CHEM_mu=0.12_S	GLC_CHEM_mu=0.20_S	GAL_BATCH_mu=0.26_S	ACE_BATCH_mu=0.3_S	GLC_CHEM_mu=0.35_S	PYR_BATCH_mu=0.40_S	FUM_BATCH_mu=0.42_S	SUCC_BATCH_mu=0.44_S	GAM_BATCH_mu=0.46_S	GLYC_BATCH_mu=0.47_S	MAN_BATCH_mu=0.47_S	GLC_CHEM_mu=0.50_S	GLC+SALTS_BATCH_mu=0.55_S	XYL_BATCH_mu=0.55_S	GLC_BATCH_mu=0.58_S	GLC@pH6_BATCH_mu=0.63_S	FRU_BATCH_mu=0.65_S	GLC@42deg_BATCH_mu=0.66_S	GLYC+AA_BATCH_mu=1.27_S	LB_BATCH_mu=1.9_S	GLC_BATCH_mu=0.6_NEW	FUM_BATCH_mu=0.55_NEW	PERSIST@8H_mu=0.02_NEW	STARVED@8H_mu=-0.005_NEW
b0357	Transcriptional repressor frmR OS=Escherichia coli (strain K12) GN=frmR PE=1 SV=1	frmR	3	208.78	10293.317070000001	b0357	S	Function unknown	POORLY CHARACTERIZED	0.009289617486338797	0.008380622110130307	0.010335533961377742	0.00784034212401996	0.008014571948998178	0.009923497267759563	0.012198270298179941	0.010102935569958064	0.01230551036582822	0.01320582877959927	0.009769829441960589	0.008694415666199443	0.014709050668860291	0.010380555065906731	0.012025706149465097	0.01751244894533654	0.009045931177078718	0.014156306157626435	0.009002839247242793	0.012062618619995668	0.007074240356946223	0.012411157420116396	0.02360628567760927	0.016098523518117077
b0360	Transposase insC for insertion element IS2A OS=Escherichia coli (strain K12) GN=insC1 PE=3 SV=1	insC	3	82.2	13425.194959999999	b0360	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING	0.0002177164222030486	0.0010508617065994115	0.0004994683876072497	0.0009004514136374437	0.0015186703096539162	0.0014098360655737706	0.0007443741663439612	0.0009467530817130511	0.0016706294581404079	0.0006147540983606557		0.0004794117049586609	0.0010987719607497505		0.001445008850919726	0.0009698054794009588		0.0006069607951003044		0.0008432369088106793				
b0365	Taurine-binding periplasmic protein OS=Escherichia coli (strain K12) GN=tauA PE=1 SV=1	tauA	3	123.61	34227.12229	b0365	P	Inorganic ion transport and metabolism	METABOLISM	0.0007736554501006614	0.0006252627154266498	0.0004599065351235073	0.00042052744119743413	0.0003460837887067396	0.0008262295081967212	0.0005184802719332215	0.00046172745372135383	0.000592333041338172	0.0007410167246232821	0.0004056963073356516	0.0005647307371970667	0.000448518322658989	0.0005797442074544137	0.0005656892172708381	0.025923646468602544	0.0007107517353418993	0.0010837275827923864	0.00044800182624948274	0.00012253684384831926				
b0368	Alpha-ketoglutarate-dependent taurine dioxygenase OS=Escherichia coli (strain K12) GN=tauD PE=1 SV=3	tauD	1	45.86	32371.598189999997	b0368	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM	8.714408973252802e-06	8.406893652795293e-07	5.637563978933314e-05	9.170824423853648e-05	7.604735883424408e-05	0.00023387978142076505	3.2700830428983264e-05	8.28144194518575e-05	0.00026488132482376	2.6701440635866865e-05		4.936315436650618e-05	1.08897898427248e-06		0.0001981836373431848	4.755776870139316e-05		1.446803828804049e-05		4.305348567643649e-05				
b0369	Delta-aminolevulinic acid dehydratase OS=Escherichia coli (strain K12) GN=hemB PE=1 SV=2	hemB	8	334.72	35583.870969999996	b0369	H	Coenzyme transport and metabolism	METABOLISM	0.03767615760713259	0.039932744850777635	0.049699577182701585	0.04609170824423854	0.03620218579234973	0.04874316939890711	0.04517877888214793	0.04363112636082518	0.05401910482626288	0.045744328531213775	0.042846497764530554	0.04062811058971703	0.05503652780226022	0.05797442074544137	0.05002693758177481	0.07254890990134093	0.04356815832225669	0.050243884549088645	0.041946667808072595	0.06165055345383214	0.048299353524894326	0.10671083067259522	0.16574982721006368	0.14345132351964593
b0376	Penicillin-binding protein AmpH OS=Escherichia coli (strain K12) GN=ampH PE=1 SV=1	ampH	3	129.28	41804.348939999996	b0376	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING	0.008800690250215704	0.005963640184951659	0.003511114407932151	0.0043003088619624616	0.006033697632058288	0.0018688524590163935	0.004474850479755605	0.0037700682001101365	0.0055896216576982434	0.0034566981288292756		0.003311191013061938	0.0034275417670446757		0.004868005849303472	0.005054178556108842		0.005501155242600947		0.0046492669443489116	0.003587034737084205	0.005165633929268775	0.005504787482723844	0.0014400433354866222
b0377	Protein sbmA OS=Escherichia coli (strain K12) GN=sbmA PE=1 SV=1	sbmA	1	44.93	46411.35263	b0377	I	Lipid transport and metabolism	METABOLISM	0.0006931262582686224	0.0008800966792770072	0.0007096407289271321	0.0004324067474459492	0.0006739526411657559	0.001092896174863388	0.0006776816832322189	0.0007349514974372008	0.0006298752763525633	0.0010266600430534855	0.0006147540983606557	0.000601296036727812	0.0011066063419315668	0.001116399318408837	0.0006522743015469868	0.0011096812696991737	0.0013808890858071187	0.0017236953093482967	0.0007533279116551813	0.00037066758378233793				
b0378	Uncharacterized protein yaiW OS=Escherichia coli (strain K12) GN=yaiW PE=4 SV=1	yaiW	1	63.84	40370.90189	b0378	-			4.889272361230946e-06	3.257671290458176e-05	9.667927700714587e-05	3.706343549536708e-05	5.4644808743169406e-05	0.00012655737704918033	0.00013575147368873972	4.1089507349514965e-05	0.00021691069119426023	0.0004222553402881272	1.4137274383176021e-05	5.8910760355089685e-05	0.00014924496151360242	7.579763793407368e-05	8.639267297775724e-05	0.00010052406796098397	1.1556638605818934e-06	0.00036490996442586286	6.206394726704618e-05	5.566382615562944e-05	0.0011790129530919616	0.0022949052948915967	0.0014238903496233992	0.003284754101831687
b0381	D-alanine--D-alanine ligase A OS=Escherichia coli (strain K12) GN=ddlA PE=3 SV=1	ddlA	11	845.5	39273.26165	b0381	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING	0.00641357492090883	0.006620428751576294	0.010063546225552014	0.014991684485626043	0.008970856102003643	0.016087431693989067	0.01254248956585345	0.013555301393654426	0.014766612438993867	0.01227438317602252	0.01103245570458685	0.010969589859223599	0.03799674873180955	0.03133752472726561	0.017624874932656045	0.027415654898450173	0.015673460345591493	0.02182124912898375	0.07162322190357973	0.07451564828614009	0.020323186044127934	0.043356835816059126	0.07119630565989021	0.05711987500993409
b0382	Anti-adapter protein iraP OS=Escherichia coli (strain K12) GN=iraP PE=1 SV=1	iraP	3	227.96	9913.19326	b0382	-			0.12453264308311764	0.1366120218579235	0.07022228815864304	0.09907341411261583	0.12887067395264118	0.11759562841530055	0.10670797297878747	0.1020883636209599	0.10470112209569099	0.097284318595794	0.11715515813876469	0.1147744124159506	0.10654758407270305	0.10184695536361323	0.060032325098129766	0.07702493519088384	0.06332151823955103	0.09443649833131623	0.08004109061336301	0.06840154381137988	0.018574103880426185	0.06195109266365803	0.020790231900993987	0.04180802416102761
b0384	Phosphate starvation-inducible protein psiF OS=Escherichia coli (strain K12) GN=psiF PE=1 SV=1	psiF	3	135.17	11660.931509999999	b0384	-			0.0031636468219729654	0.0029161412358133664	0.0024231634646292312	0.001332858161083393	0.001994535519125683	0.0007453551912568306	0.0009272406522955121	0.0006290507052992756	0.0011054102532015184	0.0009335154826958104	0.0006292432521940719	0.0016616897231194261	0.004994418003407957	0.00066396380515894	0.0015296698222119604	0.0031891680187993063	0.0006682912420617338	0.0013697876554076354	0.0011428326841587124	0.0009158418994484568	0.0031687558551839836	0.005254567627030253	0.09189347863969356	0.009340503628245832
b0386	Pyrroline-5-carboxylate reductase OS=Escherichia coli (strain K12) GN=proC PE=1 SV=1	proC	8	553.13	28108.48308	b0386	E	Amino acid transport and metabolism	METABOLISM	0.10497555363819384	0.08748423707440102	0.07714561234329798	0.05179377524352578	0.07536429872495445	0.04109289617486339	0.055290219870057236	0.03981869784385987	0.0515162891586368	0.04346746150024839	0.03642987249544627	0.06744266357893026	0.06600466145680317	0.04974832050453414	0.049257292388209035	0.050355284507357476	0.031568453699601234	0.05647852715736972	0.045656237070010985	0.048403327091851675	0.04644729245268164	0.07577623253548704	0.227651339405049	0.12536173234608927
b0387	UPF0178 protein yaiI OS=Escherichia coli (strain K12) GN=yaiI PE=1 SV=1	yaiI	1	57.75	16940.74665	b0387	S	Function unknown	POORLY CHARACTERIZED	0.0006471095772217428	0.0008590794451450188	0.0005785920925747348	0.0015965787598004276	0.0012295081967213116	0.0016830601092896176	0.0014500236650746524	0.0009086287965433983	0.0018103699995828638	0.0019891538334161282	0.000987332339791356	0.001625124423588681	0.0030554086609083965	0.0018117006482950427	0.002655275917801894	0.002424513698502396	0.0012498153891596514	0.0014082957421058422	0.002240009131247414	0.0019361330836740668	0.0010063888905185634	0.002280170896765751	0.003644068145602461	0.0017086276388914505
b0388	Shikimate kinase 2 OS=Escherichia coli (strain K12) GN=aroL PE=1 SV=3	aroL	4	313.91	19120.78656	b0388	E	Amino acid transport and metabolism	METABOLISM	0.016911130284728213	0.023539302227826818	0.02047325866033677	0.030411023996198626	0.029599271402550097	0.03956284153005465	0.028613226625360352	0.0281696107086881	0.034830851374462936	0.023596621957277696	0.02111276701440636	0.02884595851869909	0.02702861507726658	0.019174647942495644	0.04156084045255138	0.028534661220835894	0.025476295968099246	0.030623097517145266	0.011899156786371613	0.014393620950997998	0.02200108968654146	0.05792858350995995	0.0874005963526708	0.05024821222543084
b0389	Uncharacterized protein yaiA OS=Escherichia coli (strain K12) GN=yaiA PE=1 SV=1	yaiA	4	166.34	7258.62835	b0389	-			0.013258556226632155	0.01103404791929382	0.02423163464629231	0.008220479923972441	0.00872040072859745	0.007584699453551913	0.011273181016307388	0.01126784428347524	0.014599758061152128	0.012150190428878953	0.01417867196555721	0.006439555528470149	0.0274203341363574	0.007775623322952779	0.00819672131147541	0.02107461907159775	0.007089056269384138	0.007573257050647303	0.005022186077701209	0.0038722661673481337	0.008005529808347775	0.017735880018643065	0.10696936170535448	0.023400559269024783
b0390	Protein AroM OS=Escherichia coli (strain K12) GN=aroM PE=4 SV=1	aroM	4	203.58	24883.21341	b0390	-			0.012136899626114469	0.013661202185792348	0.017580298197463096	0.01891185554763602	0.011771402550091074	0.009114754098360656	0.013983907749236264	0.0072436141822340835	0.009072706795144535	0.010121708892200697	0.012232985593641332	0.007434944237918215	0.009655874806588714	0.007521005934543744	0.008485338259062572	0.006919189093418378	0.007513661202185795	0.006234642608281072	0.00955927463653355	0.006534449157399976	0.012394439831965424	0.0377996428538161	0.01830763112618997	0.017167689487388834
b0391	UPF0345 protein yaiE OS=Escherichia coli (strain K12) GN=yaiE PE=3 SV=1	yaiE	2	111.61	10209.868840000001	b0391	S	Function unknown	POORLY CHARACTERIZED	0.03336209375898763	0.04387347625052543	0.04203446826397646	0.022404371584699455	0.04257741347905283	0.05005464480874317	0.046684738178219526	0.03664167407972211	0.04838776957410419	0.062096373571783395	0.04615830435502566	0.042253235013305704	0.05542824686135103	0.054253089684078576	0.04386977603324868	0.033570189671571646	0.048737261852015955	0.024755198591704258	0.03424217780250824	0.020635102602315714	0.040166796636745376	0.05439978302539698	0.14252546305562086	0.06745669386274211
b0393	Recombination-associated protein rdgC OS=Escherichia coli (strain K12) GN=rdgC PE=1 SV=1	rdgC	11	646.86	33953.48385	b0393	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING	0.03508771929824562	0.03389029003783102	0.05217219296293549	0.037538607745307685	0.0336976320582878	0.055519125683060104	0.04862097155888301	0.052526792900410894	0.0515162891586368	0.04967709885742673	0.039948666997847326	0.03940926727202552	0.05640754450907809	0.05542824686135103	0.06080197029169554	0.05445830768943844	0.04504504504504505	0.06289654160707081	0.0472256702192926	0.05311628262447934	0.025881231266498342	0.038885602206718675	0.11133737291471164	0.04658702134826401
b0394	Fructokinase OS=Escherichia coli (strain K12) GN=mak PE=1 SV=2	mak	5	380.03	32461.330739999998	b0394	KG	Transcription	INFORMATION STORAGE AND PROCESSING	0.0451538682772505	0.034941151744430424	0.03412209776722795	0.028985507246376815	0.028688524590163935	0.02557377049180328	0.031194871132911663	0.030075824967170758	0.028573812205397738	0.03580890875972843	0.029185295578738203	0.021939179718447197	0.021740407779540512	0.020761110131813462	0.02078042022627569	0.026296648576064452	0.019753359917294346	0.019620787031943376	0.028820499650444434	0.018342313424280637	0.017442411908561828	0.04313848345678799	0.0879420329359187	0.05686142929056965
b0397	Nuclease sbcCD subunit C OS=Escherichia coli (strain K12) GN=sbcC PE=1 SV=1	sbcC	2	90.8	118630.9679	b0397	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING	0.004486626402070751	0.004544976881042454	0.004302351457607003	0.0022380612972202423	0.0047358834244080154	0.004786885245901638	0.004948151972806677	0.008959207014868471	0.004734492971259333	0.005216095380029806	0.004284649776453054	0.004001868893087127	0.011399024619542864	0.009107468123861567	0.002655275917801894	0.005818832876405751	0.009433613941810663	0.012285913375142114	0.002211473983078657	0.002432904072248335	0.007658810222478216	0.01952450515234864	0.011033938469904397	0.00974949668174675
b0398	Nuclease sbcCD subunit D OS=Escherichia coli (strain K12) GN=sbcD PE=1 SV=1	sbcD	1	43.53	44667.82748	b0398	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING	0.0001630716134598792	0.0003441572089113073	3.486388250129812e-05	0.0031123782371109527	0.0005510018214936248	0.0011322404371584699	0.0018329676003614303	0.0002105307747701953	0.0011554665665540398	0.0003042722305017387	0.0004222553402881272	0.0008267820505007416	1.5139941633860193e-06	0.0009107468123861566	0.0015219733702763027	9.735355004755778e-07	0.0002473785260670507	1.1515751641177981e-05	0.0013682603546918918	0.0012737717655750443				
b0399	Phosphate regulon transcriptional regulatory protein phoB OS=Escherichia coli (strain K12) GN=phoB PE=1 SV=1	phoB	1	36.0	26398.404	b0399	TK	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING	0.001622088006902502	0.001029844472467423	0.0016343990307346144	0.0010881444523639823	0.0006033697632058287	0.0013136612021857922	0.00153392711157007	0.0014699029948744015	0.0012534935135360614	0.0014427057459844345	0.0006768504719324391	0.0010522680642736709	0.001586462189317821	0.0014376089468633095	0.0006214884938043562	0.002032861485667394	0.000603677447939743	0.0001998753071478344	0.001175648104552783	0.0005095087062300177	0.0023058506068285565	0.008551662771486914	0.010382704018233284	0.007140532768715844
b0403	Maltodextrin glucosidase OS=Escherichia coli (strain K12) GN=malZ PE=2 SV=4	malZ	1	29.98	69110.27189	b0403	G	Carbohydrate transport and metabolism	METABOLISM	9.778544722461892e-05	0.00021857923497267762	8.579976757411666e-05	0.00010833927298645761	0.00017577413479052825	0.00023169398907103828	0.00020825265694247234	5.7821832507307165e-05	0.00011679806448921704	0.0001372329855936413	5.547276039079318e-05	0.00013569788936965485	9.381671465225141e-07	3.6429872495446266e-05	0.00020010775032709924	4.755776870139316e-06	3.562989218726925e-05	9.370301096563613e-07	2.782176946453794e-05	0.00010941699466289632	0.0024542025910188545	0.005390882793975353	0.00034976439800707426	0.003258436849737219
b0404	Acyl carrier protein phosphodiesterase OS=Escherichia coli (strain K12) GN=acpH PE=3 SV=2	acpH	4	157.95	22928.39888	b0404	S	Function unknown	POORLY CHARACTERIZED	0.0005119355766465344	0.015027322404371584	0.0017308310461637366	0.0007127583749109051	0.0014275956284153003	0.0011737704918032786	0.0032270556344391375	0.0016202821197102554	0.002982522003921078	0.0023389634045371754		0.0008308448615597131	0.0013964784456587734		0.001600862002616794	0.0020701616964135844		0.002493857043312429		0.0024711172252155854				
b0405	S-adenosylmethionine:tRNA ribosyltransferase-isomerase OS=Escherichia coli (strain K12) GN=queA PE=1 SV=1	queA	5	221.09	39388.02367	b0405	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING	0.018061547310900202	0.019151954602774277	0.026456988848502828	0.0268472321216441	0.022085610200364304	0.01958469945355191	0.028828363667656298	0.03177023764137756	0.02669670045467818	0.031462162609703595	0.02752939228349064	0.024986288012675974	0.0487690228568071	0.04289323697044479	0.0523358731624721	0.03506219810141927	0.034891448825875054	0.044926101147907724	0.03880780150950934	0.07438827110958258	0.016422901907614685	0.01781504240469933	0.03392440312105779	0.021712436186299908
b0406	Queuine tRNA-ribosyltransferase OS=Escherichia coli (strain K12) GN=tgt PE=1 SV=1	tgt	13	848.99	42548.22854	b0406	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING	0.04170261719873455	0.03441572089113073	0.045496130356303933	0.062009978617248766	0.039162112932604735	0.054207650273224044	0.07271632029602856	0.07603676875503029	0.056313352521586785	0.07016890213611525	0.054851796655075336	0.05301968431958073	0.062479189924985794	0.066396380515894	0.11506195643808204	0.08653648893116246	0.06849062176931028	0.08820185572303517	0.13711138695087674	0.09604239112435832	0.06793179163492076	0.09645910684229968	0.24488571104171483	0.13083643395857067
b0407	UPF0092 membrane protein yajC OS=Escherichia coli (strain K12) GN=yajC PE=1 SV=1	yajC	2	77.83	11861.4007	b0407	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING	0.14035087719298248	0.14685792349726776	0.1723413198823035	0.1342361606082205	0.13410746812386157	0.24699453551912567	0.19297792693946042	0.19146863218536872	0.22525341008634714	0.21940718662030134	0.17324888226527568	0.13102565665183744	0.17059365023405212	0.19566367001586463	0.1902947741091357	0.15255786195192003	0.19568749076945802	0.19070671507683282	0.22542767053317922	0.18724444953953148	0.054375662042424985	0.12461017650401397	0.22702008949311892	0.1797375686961733
b0408	Protein-export membrane protein secD OS=Escherichia coli (strain K12) GN=secD PE=3 SV=1	secD	18	1003.3	66572.67588	b0408	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING	0.12251941328731666	0.11533207229928541	0.08382167494992954	0.07864100736516987	0.11748633879781421	0.11737704918032786	0.08949700959511207	0.1101368238234422	0.10636966587410836	0.09666335486007617	0.10804769001490314	0.12086862900440815	0.06874669487043893	0.1036096911295219	0.09139536673593474	0.09101251422070535	0.12590459311770788	0.12065867165438075	0.0983035854413674	0.12381061561389431	0.08258971522454103	0.15358251968361855	0.3209523671845894	0.18832992289724027
b0409	Protein-export membrane protein secF OS=Escherichia coli (strain K12) GN=secF PE=1 SV=1	secF	6	389.24	35341.59237	b0409	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING	0.09721023871153292	0.08853509878100041	0.03931459090571916	0.12948443810881444	0.09608378870673955	0.0633879781420765	0.08003097973409061	0.05951624518151396	0.09677553914820838	0.06602914389799634	0.05754263950985262	0.09446035712109209	0.026832755547721174	0.040542922615899875	0.05252828446086354	0.03580820231634308	0.06073696647467139	0.04382587009938754	0.08061179357673816	0.09336747041665076	0.04741886306086325	0.10470569241496797	0.1403024793965691	0.09269399839368532
b0410	Uncharacterized protein yajD OS=Escherichia coli (strain K12) GN=yajD PE=4 SV=1	yajD	2	56.79	13337.39409	b0410	-			0.0038826574633304576	0.0053331231609920135	0.0057117424523403315	0.00413399857448325	0.006671220400728597	0.0073224043715847	0.0075513101845875825	0.00601516499343415	0.008134150919784757	0.008589998344096704	0.006768504719324391	0.006175472809636988	0.0025070019781812487	0.005151105627044283	0.004386977603324868	0.0012234469124750554	0.005372175454142669	0.0018098800748157114	0.0014552925566066	0.0034391837670526195	0.007475967362433321	0.024161859923608597	0.00218661794708413	0.0021680995318405995
b0411	Nucleoside-specific channel-forming protein tsx OS=Escherichia coli (strain K12) GN=tsx PE=1 SV=1	tsx	5	266.59	33549.87653	b0411	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING	0.12395743457003164	0.13792559899117274	0.0684914571124793	0.08315514373960563	0.12477231329690347	0.08830601092896175	0.10348091734434835	0.12517473630702755	0.13682058983022566	0.08672793508859081	0.1227438317602252	0.13285392162837467	0.11967017255224552	0.11399024619542862	0.14238436080966677	0.13111024077286038	0.12904297740363316	0.11919169692302051	0.11827818915949721	0.6559924592711478	0.06579304232591089	0.13604929529493476	0.2745241961927805	0.16334161931504704
b0412	Uncharacterized lipoprotein yajI OS=Escherichia coli (strain K12) GN=yajI PE=1 SV=3	yajI	3	154.95	19530.11556	b0412	-			0.0040552200172562555	0.00033364859184531313	0.0024726157802339097	0.006961273461629841	0.0023451730418943537	0.0007584699453551914	0.002073921087732886	0.001101368238234422	0.012222083176907352	0.0030427223050173867		0.007191175574379914	0.0050727618152261195		0.011948741630108521	0.0035808202316343087		0.005537829610884952		0.005833874686333703				
b0413	Transcriptional repressor NrdR OS=Escherichia coli (strain K12) GN=nrdR PE=1 SV=1	nrdR	6	248.73	17199.80889	b0413	K	Transcription	INFORMATION STORAGE AND PROCESSING	0.008139200460166812	0.008774695250105085	0.00793709665455085	0.011095272036113093	0.008606557377049179	0.013814207650273223	0.013080332171593304	0.0084932435294616	0.012764359904893005	0.014571948998178506	0.009459347574101674	0.010360168200377842	0.01745108408249603	0.013475135632724209	0.011602401293003927	0.013950278819075325	0.012479692807561659	0.01833718414200315	0.008717487765555223	0.008139401582024532	0.00833085788338789	0.012490042811822616	0.033412559911252096	0.018986356577121537
b0414	Riboflavin biosynthesis protein RibD OS=Escherichia coli (strain K12) GN=ribD PE=1 SV=1	ribD	6	293.83	40294.80788	b0414	H	Coenzyme transport and metabolism	METABOLISM	0.011993097497842968	0.012610340479192936	0.019039141507801106	0.016797339035400337	0.01313752276867031	0.026229508196721315	0.021728841271890193	0.02329817427034354	0.024819588703958624	0.02442457360490147	0.017676767676767676	0.018201393544193225	0.02467830072272166	0.021152829190904283	0.025013468790887405	0.03021317070441448	0.017150347068379857	0.02182124912898375	0.01181355134186534	0.011030863489879882	0.01513465392289867	0.029482792832571953	0.04841878124792678	0.037956200974402415
b0415	6,7-dimethyl-8-ribityllumazine synthase OS=Escherichia coli (strain K12) GN=ribH PE=1 SV=1	ribE	8	523.73	16128.57221	b0415	H	Coenzyme transport and metabolism	METABOLISM	0.1645096347425942	0.17864649012189995	0.20868877185174195	0.3231171299596104	0.23451730418943537	0.3016393442622951	0.30119185921431957	0.3177023764137756	0.33370875568347724	0.310481867858917	0.27943368107302535	0.2925223962459626	0.3388369861135594	0.33100260493174294	0.3790502578311398	0.3487569704768832	0.27876236892630335	0.21637877287563723	0.4380145243904178	0.3719413555479129	0.12046926398489968	0.2520522943483418	0.4502912024241212	0.3370769860184647
b0416	N utilization substance protein B OS=Escherichia coli (strain K12) GN=nusB PE=1 SV=1	nusB	8	325.98	15661.274269999998	b0416	K	Transcription	INFORMATION STORAGE AND PROCESSING	0.04112740868564855	0.04676334594367381	0.0736839502509705	0.05226894749346639	0.04713114754098361	0.054207650273224044	0.058732412546792304	0.07476595924937518	0.05130772118633462	0.05216095380029805	0.06147540983606557	0.04895687326060902	0.07873553087725484	0.0799106880545273	0.05425998614638651	0.07646543202969094	0.08658248412346772	0.06252979792423076	0.06734294967826619	0.07859171793598023	0.02134879072729331	0.04496541733257915	0.06716787579341355	0.054599944226853735
b0417	Thiamine-monophosphate kinase OS=Escherichia coli (strain K12) GN=thiL PE=3 SV=1	thiL	2	121.85	35030.6783	b0417	H	Coenzyme transport and metabolism	METABOLISM	0.0067011791774518265	0.007828919714165616	0.009667927700714587	0.010762651461154668	0.007103825136612021	0.010382513661202186	0.0077449335226539295	0.007455415766509934	0.009510699536979101	0.009852624606722968	0.00842440801457195	0.00708960529790562	0.013318448009087882	0.009146640029770649	0.011486954513969062	0.011507115015199834	0.005612169546595776	0.012450948032420143	0.012883619398193725	0.01269950450278319	0.012159188833124134	0.03174490747157596	0.03694290904457398	0.03775358475619002
b0419	Uncharacterized oxidoreductase YajO OS=Escherichia coli (strain K12) GN=yajO PE=3 SV=2	yajO	17	981.38	36379.517510000005	b0419	C	Energy production and conversion	METABOLISM	0.11619211964337071	0.08301807482135351	0.09321761491481839	0.07840342124019958	0.06489071038251366	0.055519125683060104	0.08218235015705004	0.05443300715889355	0.073415926250365	0.0722387812551747	0.07575757575757576	0.052207122107786386	0.09009538359088862	0.048181444268170864	0.054067574847995084	0.0856039836625077	0.04726037512922759	0.055928411633109625	0.03195936594900769	0.027386092959863453	0.03725122458754464	0.09927701273171101	0.46336332152212634	0.19700501999295375
b0420	1-deoxy-D-xylulose-5-phosphate synthase OS=Escherichia coli (strain K12) GN=dxs PE=1 SV=3	dxs	15	654.96	67555.79182	b0420	HI	Coenzyme transport and metabolism	METABOLISM	0.0825424216278401	0.07723833543505675	0.062062656083871126	0.056070325492991215	0.07718579234972678	0.07540983606557378	0.07852502043801901	0.07582496717075443	0.0740416301672715	0.0703758900480212	0.06768504719324392	0.07455258293213075	0.03310026049317429	0.047985584738625464	0.06445778496113293	0.029840168596952574	0.061475409836065587	0.0511607437561888	0.06934041005007917	0.09960895206796848	0.038034745356236695	0.08214231942957773	0.12393750888765429	0.10829685413718293
b0421	Farnesyl diphosphate synthase OS=Escherichia coli (strain K12) GN=ispA PE=1 SV=1	ispA	1	44.07	32121.515710000003	b0421	H	Coenzyme transport and metabolism	METABOLISM	0.00045441472533793505	0.000451870533837747	0.00020992507974185894	0.0009432169161320979	0.0005919854280510019	0.0007213114754098362	0.0008368830945312164	0.000550684119117211	0.00045259249989571595	0.0006871998675277364	0.0005588673621460507	0.0005667621427265525	0.000450476917954443	0.0008421959770452631	0.0011448472254290774	0.0004233573919692645	0.0004578348840643923	0.0003410716250412587	0.0006491746208392187	0.001264855363216019	0.012804311986364544	0.027189910100635737	0.04121511811625631	0.025115236265031936
b0422	Exodeoxyribonuclease 7 small subunit OS=Escherichia coli (strain K12) GN=xseB PE=1 SV=2	xseB	4	208.62	8928.515459999999	b0422	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING	0.020966350301984474	0.022251996637242536	0.02546794253640927	0.022451888809693517	0.019854280510018214	0.020546448087431696	0.030979734090615718	0.030287626551446605	0.023568180870145578	0.021733730750124195	0.026080476900149027	0.02214232027139578	0.026245176959084945	0.021348688720449694	0.02616793658123605	0.029467166489490666	0.022707133362871067	0.020904389921883596	0.021544036867411433	0.025602812488058388	0.014542846678417574	0.028951949286636098	0.06670909709628677	0.027708149669797705
b0423	tRNA sulfurtransferase OS=Escherichia coli (strain K12) GN=thiI PE=1 SV=1	thiI	14	803.62	54920.70831	b0423	H	Coenzyme transport and metabolism	METABOLISM	0.019729651998849584	0.02811055065153426	0.018272630615928594	0.018009028272748875	0.02709471766848816	0.020743169398907104	0.02071769717309926	0.0273224043715847	0.02982522003921078	0.02235469448584203	0.027943368107302535	0.04001868893087127	0.026049317429539535	0.034862996259082984	0.034634033710459484	0.02722915384471922	0.04522965588539359	0.04180877984376719	0.03623963817432122	0.062414816513177165	0.042922951332450186	0.04906460419358705	0.041477726806432184	0.045028520981187474
b0424	Chaperone protein YajL OS=Escherichia coli (strain K12) GN=yajL PE=1 SV=2	yajL	6	365.57	20745.93029	b0424	R	General function prediction only	POORLY CHARACTERIZED	0.022519413287316655	0.02414354770912148	0.027940558316643174	0.026372059871703497	0.024590163934426233	0.027103825136612022	0.021728841271890193	0.026475198034481298	0.028156676260793392	0.026908428547772815	0.022768670309653915	0.02539256911857314	0.06953013298862055	0.03603815343635545	0.024436234895713078	0.04979578134616461	0.031199232018904146	0.030439725675725234	0.0191185492730671	0.019488708013298175	0.02438654272391294	0.03846779992337496	0.07173740884906803	0.04828954610355916
